612.22	467.408
600.767	526.139
589.659	584.925
578.28	643.814
566.83	702.486
724.445	183.523
713.536	241.656
702.316	300.165
690.983	358.918
679.7	417.793
668.295	477.206
657.035	536.663
645.493	595.959
634.061	655.58
622.393	715.381
782.161	189.988
771.004	248.794
759.957	307.921
748.488	367.732
737.202	427.34
725.744	487.321
714.257	547.36
702.857	607.549
691.288	667.681
679.523	728.116
132.792	112.187
119.935	160.861
107.101	209.602
94.1631	258.525
81.5246	307.391
68.6608	356.846
56.2273	406.272
43.3877	455.649
31.1549	505.131
18.8897	554.806
173.71	118.932
160.687	168.028
147.519	217.431
134.786	266.948
121.769	316.507
108.908	366.5
96.0131	416.462
83.5589	466.363
70.8837	516.466
58.2299	566.704
215.643	125.635
202.271	175.304
189.314	225.393
176.312	275.563
163.198	325.73
150.102	376.269
137.373	426.802
124.349	477.486
111.581	528.194
99.2833	579.286
258.738	132.922
245.285	183.228
232.08	233.736
218.85	284.516
205.603	335.314
192.487	386.519
179.373	437.776
166.481	489.008
153.569	540.369
140.917	591.811
302.923	140.263
289.223	191.137
275.847	242.57
262.481	293.803
249.274	345.285
235.823	397.123
222.804	449.011
209.816	500.768
196.82	552.837
183.839	604.824
348.21	147.62
334.64	199.267
321.068	251.223
307.528	303.067
294.066	355.245
280.571	407.693
267.417	460.266
254.188	512.688
241.099	565.456
228.139	618.066
394.5	155.329
380.925	207.464
367.297	260.355
353.728	312.863
339.998	365.575
326.361	418.678
313.27	471.888
299.839	525.086
286.585	578.345
273.412	631.672
442.396	163.304
428.655	216.293
414.677	269.696
401.219	322.769
387.296	376.269
373.547	430.092
360.218	484.021
346.625	537.775
333.211	591.754
319.811	645.668
491.247	171.628
477.336	225.166
463.502	279.307
449.54	333.345
435.841	387.255
422.144	441.697
408.412	496.246
394.772	550.834
381.137	605.49
367.628	660.025
541.575	180.294
527.662	234.514
513.57	289.388
499.823	343.875
485.732	398.554
471.735	453.695
457.942	508.951
444.09	564.13
430.324	619.406
416.576	674.591
593.031	189.258
579.097	244.228
565.083	299.613
550.849	354.852
537.032	410.209
522.92	466.002
508.8	521.791
494.85	577.786
480.879	633.826
466.875	689.6
645.864	198.43
631.882	253.905
617.688	310.007
603.542	365.986
589.337	422.085
575.147	478.607
560.864	535.118
546.927	591.629
532.768	648.423
518.518	704.833
700.08	207.76
685.991	264.123
671.683	320.61
657.372	377.419
643.145	434.308
628.812	491.512
614.401	548.654
600.053	605.905
585.636	663.096
571.362	720.502
755.517	217.565
741.304	274.57
726.971	331.698
712.548	389.33
698.229	446.802
683.732	504.717
669.148	562.59
654.617	620.34
640.242	678.356
625.493	736.435
139.692	204.546
125.504	253.853
111.406	303.131
97.3235	352.615
83.2931	402.29
68.8197	452.807
54.6527	503.448
40.6059	553.833
26.5215	604.892
12.7008	656.157
179.715	211.035
165.486	260.609
151.152	310.546
136.897	360.962
122.474	411.476
108.328	462.699
94.2219	513.77
79.9056	565.144
65.841	616.9
51.5374	668.708
221.06	217.303
206.332	267.557
192.168	318.36
177.822	369.527
163.379	420.664
148.839	472.685
134.647	524.672
120.423	576.764
106.041	629.294
91.9523	681.829
263.706	223.924
249.142	274.979
234.426	326.646
219.823	378.391
205.396	430.492
190.929	483.085
176.493	535.777
162.127	588.796
147.63	642.221
133.377	695.491
307.595	230.712
292.815	282.733
278.148	335.106
263.528	387.636
248.962	440.408
234.029	494.051
219.729	547.465
205.263	601.229
190.624	655.323
176.318	709.533
352.746	237.665
338.054	290.452
323.255	343.737
308.448	397.072
293.702	450.588
278.836	504.897
264.389	559.304
249.647	613.87
235.018	668.73
220.489	723.65
399.482	245.1
384.603	298.573
369.78	352.691
354.813	406.687
339.966	461.22
325.028	516.287
310.272	571.438
295.59	626.886
280.971	682.594
266.088	738.514
447.498	252.78
432.737	306.991
417.805	361.976
402.73	416.858
387.723	472.214
372.739	528.075
357.756	584.32
342.872	640.356
328.192	697.053
313.295	753.673
497.122	260.735
482.052	315.638
467.135	371.56
452.055	427.373
437.147	483.535
421.95	540.198
407.047	597.216
391.826	654.408
376.857	711.744
361.852	769.289
548.241	268.968
533.31	324.829
518.169	381.509
503.208	438.256
487.85	495.21
472.787	552.67
457.588	610.68
442.504	668.548
427.21	726.859
411.945	785.308
600.862	277.604
585.835	334.338
570.757	391.8
555.733	449.369
540.407	507.086
525.11	565.693
509.944	624.424
494.341	683.383
479.217	742.533
463.725	801.879
654.997	286.508
640.136	343.966
624.876	402.493
609.78	460.749
594.508	519.521
579.224	578.922
563.697	638.543
548.348	698.434
532.583	758.479
517.156	818.672
710.858	295.571
695.85	354.089
680.84	412.923
665.552	472.46
650.4	532.177
634.778	592.366
619.38	653.05
603.516	713.672
587.941	774.487
572.067	835.892
768.398	305.141
753.494	364.464
738.154	424.455
723.098	484.74
707.693	545.326
692.212	606.467
676.477	667.92
660.783	729.417
644.829	791.402
628.981	853.6
137.13	231.599
125.989	281.788
115.006	332.348
103.699	383.117
92.7479	434.383
81.3848	486.504
70.3582	538.718
59.1537	591.435
48.0095	644.467
37.1757	697.896
179.887	234.543
168.729	285.088
157.568	336.298
146.598	387.865
135.36	439.845
124.1	492.554
112.964	545.67
102.011	598.946
90.9286	652.775
79.6742	706.948
223.847	237.274
212.318	288.585
201.561	340.381
190.478	392.852
179.242	445.417
167.992	499.143
157.072	552.773
145.975	606.759
134.75	661.427
123.738	716.323
269.012	240.554
257.863	292.306
246.751	345.1
235.546	398.023
224.469	451.455
213.34	505.611
202.286	560.213
191.259	614.878
180.165	670.229
169.09	725.887
315.437	243.61
304.384	296.319
293.226	349.765
282.267	403.412
271.123	457.535
259.933	512.577
249.026	567.752
238.044	623.386
226.765	679.524
216.002	735.814
363.311	246.755
352.201	300.15
341.169	354.393
330.215	408.75
319.114	463.714
308.02	519.415
296.996	575.417
285.996	631.767
274.985	688.647
264.027	745.856
412.491	250.285
401.588	304.292
390.483	359.194
379.546	414.338
368.551	470.03
357.305	526.43
346.476	583.31
335.406	640.57
324.454	698.239
313.573	756.317
462.775	253.879
452.308	308.641
441.134	364.338
430.302	420.334
419.308	476.628
408.271	533.781
397.343	591.549
386.443	649.608
375.4	708.183
364.273	766.891
514.719	257.659
503.969	313.109
493.322	369.645
482.712	426.248
471.648	483.401
460.763	541.504
449.883	599.974
438.792	658.934
427.877	718.106
416.947	777.71
568.065	261.687
557.47	317.802
546.954	375.177
536.279	432.616
525.368	490.417
514.576	549.332
503.662	608.609
492.846	668.378
481.831	728.452
470.718	788.92
622.757	265.932
612.517	322.862
602.07	380.799
591.296	439.027
580.804	497.743
569.925	557.445
559.257	617.582
548.446	677.991
537.549	738.939
526.393	800.371
679.046	270.204
668.83	327.804
658.475	386.611
648.219	445.555
637.463	505.242
626.875	565.641
616.29	626.481
605.383	687.903
594.389	749.69
583.318	811.859
736.568	274.523
726.561	332.977
716.55	392.379
705.994	452.326
695.877	512.568
685.237	573.833
674.714	635.504
663.912	697.774
653.026	760.618
642.191	823.619
795.533	279.304
785.899	338.452
775.824	398.549
765.79	459.373
755.583	520.6
745.351	582.574
734.678	645.05
724.113	708.046
713.403	771.598
702.258	835.491
129.47	262.689
122.774	313.743
116.053	365.336
109.275	417.361
102.501	469.965
95.6533	523.582
89.0964	577.388
82.5979	631.615
75.7297	686.591
69.3648	742.022
174.572	261.207
167.862	312.776
161.222	364.877
154.56	417.538
147.89	470.826
141.294	524.922
134.683	579.546
128.427	634.343
121.778	690.187
115.263	746.344
220.579	259.582
213.544	311.683
207.54	364.469
201.159	417.898
194.591	471.803
187.888	526.561
181.702	581.786
175.388	637.433
169.029	693.694
162.916	750.479
267.908	258.174
261.518	310.785
255.167	364.354
248.666	418.281
242.573	472.801
236.221	528.267
230.067	584.251
223.889	640.54
217.686	697.545
211.53	755.141
316.23	256.768
310.123	310.003
303.946	364.243
297.79	418.695
291.754	473.921
285.508	530.149
279.653	586.71
273.602	643.786
267.528	701.434
261.528	759.66
366.08	255.218
360.085	308.997
354.146	363.94
348.286	419.119
342.195	474.982
336.217	531.601
330.418	589.108
324.669	646.89
318.832	705.154
313.028	764.293
417.058	253.674
411.412	308.141
405.64	363.568
399.926	419.522
394.184	475.899
388.184	533.342
382.784	591.435
377.055	650.025
371.425	709.209
365.712	768.924
469.228	252.317
463.838	307.351
458.377	363.589
452.934	419.9
447.332	477.27
441.563	535.198
436.229	594.272
430.87	653.467
425.396	713.324
419.77	773.687
522.859	251.09
517.6	306.669
512.509	363.555
507.184	420.771
501.962	478.396
496.611	537.418
491.354	596.615
486.094	656.742
480.883	717.387
475.417	778.609
577.576	249.837
572.775	306.012
567.978	363.534
562.997	421.315
557.73	479.804
553.015	539.347
547.608	599.515
542.693	660.185
537.51	721.621
532.5	783.451
633.75	248.489
629.232	305.526
624.593	363.635
619.791	422.104
615.286	481.243
610.315	541.514
605.534	602.273
600.861	663.7
595.826	725.875
590.706	788.489
691.014	247.439
686.731	304.746
682.651	363.471
678.294	422.804
673.757	482.524
669.274	543.536
664.909	605.087
660.39	667.19
655.381	730.162
650.823	793.363
749.523	246.174
745.748	304.349
741.842	363.403
737.749	423.416
733.77	483.816
729.507	545.563
725.264	607.758
720.871	670.623
716.671	734.164
711.925	798.427
809.368	245.226
806.006	303.857
802.432	363.582
798.686	424.256
794.947	485.45
791.207	547.654
787.334	610.511
783.156	674.184
778.947	738.442
774.622	803.324
126.637	296.273
123.901	347.875
121.344	399.967
118.833	452.661
116.474	505.922
114.006	560.2
111.593	614.893
109.466	670.036
107.171	726.012
105.33	782.461
172.096	290.702
169.75	342.733
167.153	395.34
165.146	448.883
162.741	502.606
160.611	557.424
158.452	613.005
156.577	668.59
154.576	725.349
152.653	782.322
218.708	284.905
216.506	337.509
214.581	390.885
212.457	444.882
210.47	499.359
208.554	554.87
206.681	610.854
204.802	667.343
203.077	724.444
201.575	782.307
266.836	279.349
264.821	332.489
263.061	386.335
261.07	440.845
259.131	496.061
257.497	552.13
256.101	608.749
254.496	665.818
252.994	723.706
251.647	782.356
315.924	273.558
314.24	327.41
312.567	381.817
310.867	436.867
309.469	492.633
307.751	549.516
306.618	606.688
305.417	664.604
304.335	723.303
303.166	782.292
366.17	267.527
364.825	321.76
